01,697,
02,652,
03,601,
04,648,
05,626,
06,803,
07,735,
08,676,
09,720,
10,786,
11,735,
12,628,
13,792,
14,898,
15,712,
16,738,
17,833,
18,686,
19,690,
20,732,
21,757,
22,721,
23,721,
24,714,
25,758,
26,632,
27,648,
28,775,
29,711,
30,738,
31,814,
