01,522,
02,591,
03,547,
04,548,
05,629,
06,571,
07,516,
08,486,
09,504,
10,529,
11,473,
12,489,
13,591,
14,537,
15,473,
16,501,
17,501,
18,469,
19,472,
20,506,
21,499,
22,527,
23,531,
24,449,
25,447,
26,479,
27,489,
28,454,
29,430,
30,495,
31,525,
