01,924,
02,920,
03,915,
04,829,
05,888,
06,869,
07,855,
08,810,
09,784,
10,834,
11,873,
12,845,
13,862,
14,858,
15,872,
16,875,
17,870,
18,794,
19,790,
20,844,
21,843,
22,963,
23,901,
24,800,
25,923,
26,887,
27,872,
28,952,
29,951,
30,1007,
31,1005,
