01,58,
02,72,
03,54,
04,55,
05,101,
06,138,
07,313,
08,188,
09,130,
10,134,
11,120,
12,128,
13,106,
14,165,
15,159,
16,100,
17,84,
18,86,
19,199,
20,101,
21,80,
22,179,
23,133,
24,86,
25,100,
26,89,
27,134,
28,150,
29,117,
30,103,
31,139,
