01,571,
02,516,
03,508,
04,565,
05,587,
06,497,
07,597,
08,545,
09,500,
10,550,
11,540,
12,565,
13,498,
14,590,
15,555,
16,512,
17,620,
18,541,
19,590,
20,609,
21,594,
22,544,
23,553,
24,639,
25,588,
26,588,
27,582,
28,672,
29,747,
30,591,
