01,368,
02,258,
03,219,
04,303,
05,369,
06,394,
07,293,
08,334,
09,344,
10,309,
11,318,
12,327,
13,323,
14,312,
15,319,
16,335,
17,313,
18,268,
19,348,
20,383,
21,355,
22,359,
23,304,
24,347,
25,372,
26,349,
27,396,
28,382,
29,353,
30,345,
