01,611,
02,668,
03,632,
04,701,
05,590,
06,610,
07,587,
08,592,
09,634,
10,599,
11,633,
12,661,
13,572,
14,546,
15,615,
16,660,
17,569,
18,638,
19,635,
20,574,
21,616,
22,634,
23,664,
24,596,
25,675,
26,663,
27,644,
28,585,
29,593,
30,653,
