01,235,
02,161,
03,272,
04,190,
05,231,
06,199,
07,222,
08,200,
09,192,
10,181,
11,235,
12,243,
13,233,
14,200,
15,190,
16,238,
17,226,
18,273,
19,240,
20,230,
21,236,
22,225,
23,203,
24,214,
25,242,
26,231,
27,194,
28,231,
29,253,
30,166,
31,230,
