01,839,
02,827,
03,788,
04,807,
05,828,
06,803,
07,871,
08,871,
09,825,
10,770,
11,952,
12,815,
13,780,
14,887,
15,839,
16,845,
17,919,
18,786,
19,944,
20,881,
21,819,
22,803,
23,791,
24,789,
25,758,
26,781,
27,867,
28,775,
