01,633,
02,632,
03,695,
04,636,
05,699,
06,696,
07,619,
08,643,
09,632,
10,692,
11,653,
12,635,
13,606,
14,624,
15,560,
16,529,
17,617,
18,654,
19,636,
20,591,
21,596,
22,492,
23,566,
24,691,
25,679,
26,551,
27,650,
28,645,
29,688,
30,726,
