01,270,
02,208,
03,215,
04,234,
05,239,
06,229,
07,242,
08,247,
09,227,
10,186,
11,182,
12,199,
13,210,
14,222,
15,218,
16,232,
17,220,
18,216,
19,231,
20,218,
21,204,
22,242,
23,217,
24,232,
25,250,
26,205,
27,184,
28,212,
