01,877,
02,970,
03,919,
04,897,
05,863,
06,792,
07,821,
08,805,
09,855,
10,833,
11,850,
12,836,
13,836,
14,819,
15,819,
16,892,
17,837,
18,803,
19,743,
20,917,
21,803,
22,741,
23,865,
24,812,
25,852,
26,839,
27,891,
28,897,
29,943,
30,999,
31,925,
