01,978,
02,1033,
03,1121,
04,965,
05,1031,
06,1002,
07,923,
08,1027,
09,1112,
10,980,
11,1131,
12,1071,
13,1022,
14,909,
15,1055,
16,1072,
17,1020,
18,1009,
19,1070,
20,1013,
21,991,
22,1178,
23,1032,
24,941,
25,939,
26,1020,
27,917,
28,911,
29,1043,
30,962,
