01,805,
02,755,
03,901,
04,843,
05,819,
06,783,
07,833,
08,846,
09,824,
10,826,
11,795,
12,772,
13,756,
14,727,
15,843,
16,877,
17,802,
18,836,
19,733,
20,776,
21,752,
22,663,
23,667,
24,813,
25,792,
26,747,
27,835,
28,748,
29,771,
30,766,
