01,739,
02,737,
03,785,
04,736,
05,707,
06,730,
07,703,
08,718,
09,697,
10,704,
11,758,
12,757,
13,696,
14,694,
15,753,
16,793,
17,827,
18,795,
19,624,
20,625,
21,626,
22,603,
23,612,
24,614,
25,662,
26,603,
27,704,
28,568,
29,599,
30,588,
31,617,
