01,362,
02,326,
03,369,
04,347,
05,338,
06,384,
07,391,
08,389,
09,377,
10,382,
11,377,
12,348,
13,334,
14,383,
15,343,
16,333,
17,298,
18,329,
19,333,
20,319,
21,343,
22,310,
23,339,
24,351,
25,324,
26,304,
27,299,
28,355,
29,309,
30,291,
