01,810,
02,798,
03,772,
04,888,
05,788,
06,756,
07,760,
08,744,
09,784,
10,772,
11,826,
12,806,
13,742,
14,737,
15,792,
16,854,
17,768,
18,757,
19,796,
20,754,
21,867,
22,833,
23,804,
24,841,
25,820,
26,767,
27,780,
28,870,
29,874,
30,904,
31,930,
