01,558,
02,506,
03,549,
04,606,
05,564,
06,508,
07,506,
08,563,
09,493,
10,533,
11,534,
12,513,
13,526,
14,498,
15,548,
16,513,
17,520,
18,474,
19,528,
20,570,
21,502,
22,512,
23,515,
24,576,
25,540,
26,549,
27,554,
28,479,
29,559,
30,499,
31,558,
