01,1009,
02,1006,
03,1051,
04,1084,
05,860,
06,946,
07,1005,
08,954,
09,963,
10,939,
11,889,
12,851,
13,917,
14,971,
15,923,
16,878,
17,901,
18,1065,
19,781,
20,1012,
21,891,
22,902,
23,864,
24,849,
25,791,
26,748,
27,799,
28,858,
29,882,
30,806,
31,834,
