01,610,
02,736,
03,634,
04,661,
05,552,
06,501,
07,602,
08,562,
09,547,
10,532,
11,464,
12,558,
13,541,
14,523,
15,516,
16,563,
17,526,
18,509,
19,529,
20,528,
21,515,
22,525,
23,536,
24,485,
25,455,
26,469,
27,561,
28,497,
29,493,
30,475,
31,542,
